mission_id,real_arrival_km,real_arrival_time,speed,arrival_time
2021051739,21.4,14,101.85,27.77
2021051738,21.4,14,97.29,18.62
2021051737,26.9,17,105.55,33.82
2021051735,32.7,22,102.27,29.12
2021051734,11,7,102.25,14.62
2021051733,53.8,33,103.34,39.27
2021051732,30,20,99.54,37.47
2021051728,14.2,10,102.01,24.48
2021051727,31.1,22,94.37,39.02
2021051726,37.5,25,104.22,29.98
2021051725,24.8,14,101.23,31.6
2021051724,19.1,11,102.73,26.78
2021051723,14.6,15,96.86,17.62
2021051722,8.5,7,105.39,11.13
2021051720,34.6,24,98.7,32.32
2021051718,26.2,22,104.35,33.23
2021051712,16.4,10,100.3,26.43
2021051707,19.6,14,99.06,14.87
2021051703,16.2,11,106.35,34.67
2021051702,42.2,24,106.78,36.12
2021051699,15.3,10,103.22,15.83
2021051694,35.4,21,96.46,26.87
2021051691,14.8,9,103.42,27.95
2021051690,69,41,104,54.38
2021051689,13.6,9,97.38,20.98
2021051688,21.9,15,102.79,13.08
2021051687,9.2,7,100.48,9.35
2021051686,23.9,16,101.4,20.58
2021051685,17.2,12,107.44,14.95
2021051684,22.3,14,101.16,25
2021051683,6.7,5,100.33,12.52
2021051682,13.5,11,102.22,13.13
2021051680,11.4,9,96.64,26.55
2021051677,60.6,39,101.89,52.68
2021051676,43.1,24,102.77,43.55
2021051674,31.8,21,102.57,23.2
2021051673,15,13,99.07,27.23
2021051672,10.4,8,107,16.58
2021051671,8.2,9,100.19,18.6
2021051669,31.8,25,101.36,43.3
2021051668,6.1,9,98.63,11.13
2021051667,18.6,18,97.32,20.52
2021051665,15,16,97.56,23.32
2021051661,12,9,102.34,9.42
2021051660,39.1,29,104.67,37.42
2021051656,15.8,17,101.29,14.58
2021051655,12.2,11,99.94,20.02
2021051653,4.6,3,105.24,3.18
2021051650,39.1,22,106.17,62.63
2021051649,9.1,6,106.53,14.15
2021051647,34.1,25,103.49,22.63
2021051645,10.3,9,99.65,17.65
2021051644,17.2,12,104.42,22.05
2021051643,17.1,13,109.11,26.55
2021051641,22,19,101.86,13.03
2021051640,18.6,13,103.41,25.82
2021051638,14.6,12,108.54,27.87
2021051634,63.5,42,103.41,39.17
2021051633,34.5,23,103.94,24.67
2021051630,12.8,7,110.41,15.3
2021051629,41.4,25,109.58,27.62
2021051628,17.1,10,101.57,13.9
2021051627,19.8,13,106.03,24.1
2021051626,44.9,30,102.03,22.85
2021051625,9.3,7,105.51,15.93
2021051624,11.3,9,105.89,15.88
2021051623,11.2,14,100.74,18.02
2021051622,45.6,30,102.56,57.43
2021051621,15.4,10,97.48,23.83
2021051620,13,10,98.26,8.13
2021051618,17.5,18,99.96,26.93
2021051617,19.5,18,103.09,15.67
2021051616,12.5,11,104.82,11.77
2021051613,27,20,100.49,26.03
2021051612,4.6,3,95.15,3.23
2021051609,20.8,15,101.78,19.23
2021051608,8.6,6,100.5,19.5
2021051607,4.6,3,100.78,3.65
2021051606,7.5,4,100.21,6.75
2021051604,12.5,7,102.38,7.73
2021051603,18.8,13,104.17,39.07
2021051601,37.9,26,98.94,26.02
2021051599,29,18,99.64,63.83
2021051597,25.2,24,106.6,57.95
2021051596,39.8,28,103.63,35
2021051591,9.3,9,101.98,11.42
2021051590,38.2,27,105.15,23.57
2021051589,14.1,10,105.65,28.5
2021051584,15.1,11,107.49,13.98
2021051582,10.4,6,107.77,7.35
2021051581,62.2,40,108,49.28
2021051580,16.6,13,107.5,17.37
2021051578,21,18,105.74,15.88
2021051574,22.3,15,100.28,18.82
2021051573,19.1,11,107,15.17
2021051571,29.7,20,105.29,45.73
2021051570,4.8,7,99.6,8.95
2021051569,17.5,12,98.65,32.08
2021051568,22.4,16,98.32,29.38
2021051567,22.5,14,107.13,24.25
2021051566,17.3,12,103.4,13.15
2021051558,16,14,101.39,25.87
2021051556,21.2,20,99.11,22.27
2021051555,17.8,10,109.51,25.38
2021051551,21,20,98.45,19.75
2021051550,28.2,17,99.47,39.07
2021051546,20.8,15,98.64,39.83
2021051542,27.1,16,94.89,20.98
2021051540,13.9,10,97.62,28.25
2021051536,8.7,9,96.24,16.33
2021051532,21.6,15,105.07,26
2021051531,29.8,20,103.32,23.07
2021051530,13.5,9,104,9.35
2021051528,16.3,11,97.79,15.12
2021051527,21,17,102.65,21.4
2021051526,9.2,6,107.7,15.27
2021051522,44.6,30,105.59,38.33
2021051521,61.2,40,106.17,44.92
2021051520,19.2,17,93.02,19.5
2021051517,26.2,20,103.76,51.88
2021051515,10.6,6,103.34,24.07
2021051513,23.5,15,102.74,42.4
2021051512,12,9,105.17,23.42
2021051511,37.9,30,97.09,30.03
2021051510,11.2,8,102.19,18.17
2021051508,6.4,7,106.31,5.73
2021051507,14.6,15,102.47,30.2
2021051506,41.6,28,105.53,35.35
2021051504,24,17,105.78,32.4
2021051503,23.2,14,103.82,47.3
2021051502,10.1,7,103.69,19.18
2021051495,14.3,11,98.73,9.92
2021051492,34.8,21,111.34,17.3
2021051489,29.7,20,102.47,37.05
2021051465,15.4,13,100.22,12.63
2021051462,47.7,27,103.91,41.47
2021051460,16.1,11,94.44,10.45
2021051458,13,10,98.17,17.47
2021051457,13.7,10,102.89,17.03
2021051453,39.8,28,104.77,39.97
2021051451,4.3,3,95.27,7.15
2021051449,19,16,95.96,24.7
2021051447,23.3,25,108.91,22.5
2021051445,25.2,20,106.61,23
2021051443,20.5,19,108.73,13.65
2021051441,15.5,13,109.27,9.93
2021051439,18.5,16,104.09,20.75
2021051438,12.7,12,105.03,23.07
2021051435,37.9,25,103.89,30.3
2021051433,19.7,13,105.1,16.23
2021051430,10.8,9,104.94,15.55
2021051429,32.2,21,110.2,18.57
2021051428,20.8,14,103.75,19.42
2021051426,36.2,21,105.55,28.28
2021051422,34,20,108.56,31.82
2021051419,50.9,37,114.15,69.2
2021051418,20.8,15,105.85,21.45
2021051417,40.6,27,107.99,36.08
2021051416,13.3,12,105.9,25.77
2021051410,18.6,13,107.52,24.7
2021051408,21.7,14,102.96,31.95
2021051406,28.8,24,104.69,27.85
2021051405,27.4,18,108.55,26.85
2021051399,12.5,10,108.02,11.87
2021051397,30.2,18,108.75,43.3
2021051394,17.5,12,106.11,13.03
2021051385,18.7,13,103.12,15.63
2021051378,6.5,9,112.47,7
2021051377,43.2,25,105.09,27.88
2021051371,38.4,27,105.79,29.38
2021051370,15.3,11,103.39,28.92
2021051367,32.4,20,98.88,16.72
2021051364,11.5,8,98.64,13.07
2021051362,25.8,20,107.12,20.08
2021051337,39.8,28,101.27,30.37
2021051335,14.5,12,101.93,30.22
2021051334,24.9,22,101.59,18.15
2021051333,25.6,22,101.09,34.92
2021051327,12.8,9,105.56,11.98
2021051326,17,13,102.12,34.48
2021051323,17.6,14,95.42,27.98
2021051319,13.8,17,101.31,15.87
2021051316,27.7,19,107.3,37.97
2021051310,9.3,7,104.65,11.8
2021051308,15.2,10,94.8,27.82
2021051306,19.9,14,105.27,24.98
2021051305,33.4,26,98.19,25.82
2021051304,39.4,26,105.54,34.33
2021051303,17.7,17,103.38,16.97
2021051302,16.1,16,103.26,15.87
2021051300,33.7,25,103.56,23.02
2021051298,21.6,15,109.18,17.18
2021051297,13.1,9,100.37,15.28
2021051294,11.8,8,104.39,27.18
2021051293,19.9,13,102.4,19.42
2021051288,15.9,11,99.39,25.82
2021051285,11.4,9,108.78,20.37
2021051284,22.4,14,102.03,39.82
2021051281,16.5,12,97.87,32.17
2021051278,42.2,24,104.91,35.62
2021051273,15.9,9,102.56,30.02
2021051272,4.9,3,98.42,5.12
2021051269,15.2,11,92.35,16.65
2021051268,16.4,13,100.8,31.17
2021051267,11,8,107.49,9.12
2021051265,18.7,13,102.14,24.02
2021051259,47.6,27,103.49,26.35
2021051257,13,10,104.45,8.62
2021051256,23.1,17,97.72,29.3
2021051255,16.3,20,108.98,26.08
2021051253,35.4,21,103.74,32.87
2021051251,44.2,26,102.4,38.12
2021051250,7.1,6,97.25,8.72
2021051249,20.2,15,94.5,11.68
2021051248,23,15,94.64,19.03
2021051246,16.3,11,104.34,10.27
2021051245,39.1,23,93.55,47.68
2021051244,10.6,7,96,16.87
2021051239,8.2,6,106.67,9.97
2021051235,13.8,9,110.99,20.37
2021051233,9,10,101.79,17.23
2021051232,14.8,11,103.69,15.2
2021051230,18.4,14,107.75,20.9
2021051229,26,19,102.86,27.32
2021051226,28.2,18,104.5,31.28
2021051225,25.2,17,103.69,45
2021051219,48.5,32,98.29,26.5
2021051218,41.1,26,102.24,39.38
2021051217,35.1,21,106.04,18.97
2021051216,25.1,15,106.47,29.13
2021051215,25.1,15,105.55,19.18
2021051214,39.3,24,102.57,27.13
2021051212,60.5,40,102.65,41.57
2021051209,34.9,24,97.65,38.55
2021051205,33.2,20,99.96,45.75
2021051203,14.7,9,104.15,15.53
2021051200,36.1,22,104.36,25.68
2021051198,13.5,10,102.54,19.28
2021051196,17.2,12,104.85,17.12
2021051195,35.8,22,100.28,34.88
2021051194,32,21,99.37,19.13
2021051193,11.5,9,101.67,13.57
2021051190,18.5,11,101.61,21.67
2021051188,10.1,6,98.43,16.22
2021051187,26.2,25,100.68,27.52
2021051186,23.3,15,103.57,42.12
2021051184,38.7,25,98.46,24.93
2021051183,38.1,23,102.86,42.73
2021051180,13.7,13,97.46,27.28
2021051178,24,17,96.02,20.42
2021051177,23.2,14,107.22,21.58
2021051174,19.6,15,104.86,20.43
2021051173,10.8,9,100.58,9.38
2021051172,10.5,7,104.34,13.05
2021051171,31.7,26,100.91,33.72
2021051169,35.4,21,107.71,37.6
2021051167,56.1,34,106.52,28.77
2021051165,20.6,16,100.25,25.73
2021051163,29.8,20,104.92,41.45
2021051162,14.7,12,104.47,28.8
2021051160,22.3,16,106.81,22.2
2021051159,28.9,20,103.6,25.72
2021051155,15.5,10,99.01,11.6
2021051153,25.3,16,101.76,27.55
2021051150,27.5,21,99.27,25.4
2021051149,31.7,19,104.21,24.68
2021051148,30.3,22,106.97,20.67
2021051147,23,15,105.06,47.47
2021051144,20.7,12,96.12,17.98
2021051143,10.7,7,101.15,15.03
2021051141,29.2,19,101.77,29.17
2021051140,46.4,26,101.25,72.9
2021051138,19.4,11,100.46,28.43
2021051136,55.2,33,98.64,94.77
2021051135,42.1,29,102.35,33.57
2021051134,24.4,16,99.31,18.68
2021051131,8,5,104.13,4.5
2021051126,14.1,9,98.06,21.3
2021051125,18.9,15,100.16,12.8
2021051124,7.7,6,105.48,7.28
2021051119,24,20,101.2,12.35
2021051115,9.8,10,95.31,6.18
2021051114,51.8,34,94.52,30.48
2021051113,15.1,10,94.53,29.43
2021051112,23.2,16,96.55,39
2021051111,35.1,26,95.82,24.52
2021051109,35.1,26,105.16,19.77
2021051108,26.2,23,101.89,15.23
2021051107,42.9,25,104.63,36.97
2021051105,44.6,26,104.3,84
2021051104,35,23,102.19,35.18
2021051102,21.6,14,96.37,20.62
2021051100,33.4,20,106.63,26.8
2021051097,37.7,27,103.32,22.58
2021051094,11.8,11,94.68,19.95
2021051092,12.2,11,108.14,9.58
2021051089,43.2,25,106.89,40.48
2021051085,35.7,20,105.22,33.52
2021051084,38,22,106.64,51.2
2021051078,25,19,101.46,23.8
2021051077,11.3,7,98.14,9.78
2021051073,59.3,35,101.2,49.5
2021051072,27.3,18,99.73,47.95
2021051069,14.3,10,99.24,24.5
2021051068,29.7,19,98.34,23.58
2021051067,30.6,21,96.08,48.28
2021051066,13.8,9,103.95,23.95
2021051064,30.4,19,100.83,17.5
2021051063,28.2,17,107.73,28.23
2021051061,36.7,21,103.6,34.95
2021051060,17.7,11,95.76,21.43
2021051059,64.1,42,101.3,31.83
2021051058,16.7,10,100.1,23.75
2021051056,22.5,14,98.78,50.45
2021051054,30.6,19,93.75,38
2021051052,45.9,29,95.64,27.72
2021051051,14.8,13,103.41,14.05
2021051050,12.8,12,96.26,27.18
2021051049,11.7,10,108.27,5.93
2021051047,16.1,14,94.9,22.75
2021051040,15.5,9,101.26,25.27
2021051038,5,4,102.03,5.17
2021051034,14.3,11,107.86,14.1
2021051033,20.4,15,106.56,15.77
2021051032,6.4,5,106.73,9.6
2021051030,6.2,6,111.34,10.8
2021051029,17.7,12,111.19,23.07
2021051028,20,18,108.48,15.48
2021051024,17.9,14,109.28,21.23
2021051022,45.1,26,109.55,32.93
2021051021,15.4,14,103.56,30.65
2021051018,12.1,10,103.72,15.68
2021051017,18.4,18,99.82,19.65
2021051016,29.8,20,106.11,31.4
2021051014,11.9,9,105.41,13.62
2021051007,14.9,16,106.02,33.47
2021051004,12.5,9,108.23,6.4
2021051003,22.9,15,105.29,39.23
2021051000,48.7,32,102.91,47.58
2021050999,74.3,49,110,53.8
2021050998,23.8,14,109.6,27.97
2021050996,50.7,38,97.94,44.55
2021050992,22.6,27,102.64,33.67
2021050991,28.2,18,105.37,38.33
2021050988,35.4,21,111.67,35.63
2021050985,11.7,9,100.77,26.65
2021050984,23.3,21,100.2,12.05
2021050983,14.1,9,104.48,13.05
2021050982,8.7,9,101.95,9.52
2021050981,5.4,5,106.32,11.23
2021050980,11.4,7,100.91,15.47
2021050979,14.9,10,101.51,25.23
2021050977,12.2,11,104.07,13.15
2021050976,18.9,12,101.65,19.57
2021050975,19.3,13,90.71,18.6
2021050974,17.3,12,104.48,12.75
2021050973,23.2,16,105.78,32.02
2021050969,7.6,6,100.79,8.22
2021050967,14.3,8,99.79,8.87
2021050966,12.5,10,104.16,8.72
2021050961,8.4,6,94.9,12.92
2021050960,41.6,29,102.95,22.83
2021050959,19,15,103.4,28.93
2021050958,25.2,24,105.83,20.62
2021050951,17.7,13,105.77,32.25
2021050946,29.2,19,103.17,14.68
2021050945,10.2,8,104.01,7.9
2021050943,14.2,15,102.61,9.43
2021050942,23.7,16,102.96,12.63
2021050941,18.4,11,101.1,21.63
2021050940,38.8,25,103.26,21.03
2021050938,36.2,23,102.65,20.88
2021050937,24.2,20,103.12,27.38
2021050935,14.4,8,104.99,30.42
2021050933,12.3,8,97.89,20.27
2021050932,48.3,32,102.49,32.13
2021050931,21.8,17,103.25,31.73
2021050930,17.3,12,105.18,21.03
2021050928,36.9,23,106.07,44.58
2021050927,51.7,30,108.11,57.1
2021050923,49.6,33,104.23,64.13
2021050922,19.3,13,112.43,16.85
2021050920,17,12,107.97,35.52
2021050917,35.9,21,110.66,32.07
2021050916,36.4,21,110.66,31.08
2021050915,24,20,108.3,15.87
2021050912,30,18,113.24,24.2
2021050911,25.7,20,97.62,22.17
2021050908,25.5,20,94.32,14.32
2021050907,40.8,23,103.88,33.1
2021050905,13.4,11,99.77,29.03
2021050903,41.6,24,104.51,38.73
2021050899,41.2,24,103.34,27.77
2021050898,30.6,22,95.18,33.08
2021050893,10.7,7,82.43,13.13
2021050891,32.7,19,108.1,30.5
2021050887,28.8,22,91.87,35.25
2021050885,8.6,9,99.01,12.07
2021050883,49.6,33,102.35,42.52
2021050878,10.8,7,102.64,19
2021050876,41.7,26,103.47,26.12
2021050875,35.1,21,103.65,32.28
2021050871,17.5,14,99.4,22.67
2021050870,30.1,22,98.53,21.52
2021050865,20.6,15,101.82,21.4
2021050864,22.3,16,97.33,23.9
2021050859,30.3,23,103.52,15.17
2021050858,30.5,17,108.61,28.57
2021050855,47.6,32,101.64,37.9
2021050854,22.3,16,95.69,25.97
2021050853,45.8,30,101.16,98.85
2021050852,27.6,18,94.72,20.72
2021050850,61.8,40,83.35,107.78
2021050849,51.6,34,99.36,89.93
2021050848,63.6,42,101.91,147.67
2021050844,12.1,9,106.62,21.63
2021050843,12.6,8,96.48,20.03
2021050838,12,9,102.48,12.75
2021050835,22.8,20,100.34,11.68
2021050834,23.1,15,90.5,24.42
2021050832,12.9,10,100.17,10.88
2021050831,29.1,20,101.27,27.65
2021050825,38.2,23,104.58,43.8
2021050824,23.1,16,103.73,18.97
2021050820,23.2,16,100.52,24.13
2021050819,23.6,16,102.63,25.58
2021050818,30.7,21,101.26,20.1
2021050815,15.2,12,100.12,29.3
2021050813,22.7,15,101.26,23.02
2021050805,45.7,29,95.51,30.43
2021050801,44.1,26,97.44,28.52
2021050799,8.6,9,98.87,14.4
2021050790,15.4,11,99.01,28.2
2021050789,14.8,11,100.3,17.95
2021050788,29.2,17,114.12,21.92
2021050784,19.5,13,105.9,26.9
2021050778,15.8,14,103.66,11.4
2021050777,9.9,6,110.17,5.58
2021050776,9.7,9,105.19,12
2021050774,16.6,10,105.09,25.18
2021050772,6.9,7,106.98,4.9
2021050763,33.8,21,103.09,53.3
2021050761,10.6,6,94.18,19.78
2021050760,12.6,11,74.54,18.53
2021050756,35.1,22,103.95,35.55
2021050755,39.9,26,102.86,26.92
2021050752,25.9,17,96.89,25.27
2021050750,29.2,17,111.4,24.45
2021050744,12.5,8,99,25.88
2021050743,16.6,12,101.72,16.95
2021050738,9.6,10,103.54,15.93
2021050735,23.1,16,96.57,29.23
2021050734,32.2,19,103.01,30.67
2021050733,28.4,20,100.62,64.37
2021050732,48.2,32,99.56,47.55
2021050731,38.4,26,98.9,63.33
2021050727,28.5,19,104.37,15.53
2021050726,34.4,20,102.4,37.37
2021050723,26,24,102.85,46.98
2021050721,21.3,13,107.67,15.7
2021050716,5,3,100.88,8.48
2021050713,10.2,6,108.11,8.22
2021050712,22.5,17,109.62,19.6
2021050710,19.1,13,102.28,19.48
2021050705,12.1,7,105.25,21.97
2021050702,12.2,11,97.04,15.88
2021050693,29.4,20,92.81,22.35
2021050692,38.6,25,100.38,21.05
2021050691,50.9,32,93.94,55.3
2021050690,19.2,13,98.37,28.52
2021050680,16.1,10,103.9,34.2
2021050679,34.8,22,99.8,71.48
2021050678,38.8,27,101.2,36.28
2021050670,34.4,23,98.15,37.2
2021050664,9.7,9,105.12,10.65
2021050660,48.4,32,91.78,36.32
2021050658,6.3,7,102.51,4.75
2021050654,38.6,23,101.2,38.43
2021050653,18.4,15,68.13,16.98
2021050652,14.9,10,82.17,25.85
2021050651,70.8,44,66.7,73.8
2021050650,19.5,12,82.51,26.17
2021050649,13.4,8,100.71,30.07
2021050648,14.6,12,106.02,28.82
2021050646,39.2,23,106.19,42.68
2021050641,61.5,40,104.61,39.47
2021050640,32.2,21,105.09,17.08
2021050639,9.1,6,95.12,10.1
2021050633,14.2,12,98.86,26.52
2021050630,13.9,9,100.04,25.42
2021050626,29.9,22,104.03,28.23
2021050624,4.9,6,102.27,3.97
2021050623,11.5,8,99.3,19.58
2021050622,12.2,13,65.52,10.2
2021050621,17,10,100.09,8.45
2021050620,22.7,13,102.68,52.87
2021050616,22.4,16,101.12,41.42
2021050615,68.3,39,104.13,53.73
2021050614,13.5,11,105.06,11.35
2021050613,25.6,18,103.4,28.18
2021050609,9.5,9,103.16,15.3
2021050607,18,14,101.44,34.75
2021050604,31.9,21,101.61,58.93
2021050603,21.3,13,101.4,16.08
2021050599,7.9,9,100.37,12.02
2021050596,19,13,75.32,19.47
2021050595,50.5,33,100.87,39.57
2021050594,35.7,24,99.05,33.02
2021050586,11.7,11,105,10.32
2021050585,16.2,11,98.82,19.67
2021050583,28.6,21,100.16,37.97
2021050580,17.2,13,99.11,36.57
2021050578,26.5,17,106.57,42.68
2021050576,61.7,40,56.52,43.75
2021050572,14.1,9,77.93,18.22
2021050569,11.7,7,104.64,8.53
2021050567,15.6,18,103.44,20.15
2021050564,13.2,11,109.04,23.6
2021050560,33.4,27,105.22,21.22
2021050555,28.8,17,111.55,33.45
2021050551,11.2,11,81.13,16.23
2021050539,11.4,9,103.74,14.18
2021050538,24.6,16,83.93,20.83
2021050533,9.8,6,97.03,6.1
2021050531,8.1,8,96.21,14.72
2021050528,11,7,77.91,20.68
2021050526,36.8,30,94.39,30.68
2021050524,34.1,23,107.6,20.92
2021050522,15.6,13,106.92,11.72
2021050521,14.8,9,98.62,19.13
2021050520,24.5,16,98.88,19.83
2021050518,25.5,23,104.92,35.13
2021050517,10,10,101.71,20
2021050516,37.2,26,96.84,34.6
2021050515,12.6,11,90.83,20.33
2021050514,7.7,8,106.05,10.08
2021050510,5.2,7,96.77,11.83
2021050509,19.7,14,105.14,24.4
2021050508,13.1,10,108.7,14.82
2021050507,22.2,16,109.78,36.63
2021050506,79.6,48,98.95,49.55
2021050505,27.3,18,108.62,18.4
2021050504,7.1,9,109.81,10.57
2021050500,19.4,13,99.89,17.33
2021050496,34.7,23,107.25,36.72
2021050494,17.4,17,94.32,36.43
2021050488,38.1,24,106.27,28.75
2021050484,42.9,29,98.27,35.38
2021050481,11.1,8,88.71,23.83
2021050480,16.1,15,98.48,30.87
2021050474,19.9,24,90.98,29.28
2021050472,12.5,10,100.42,9.45
2021050471,22.3,13,96.01,14.87
2021050466,25.1,17,95.39,13.32
2021050458,15.8,13,95.06,34.15
2021050456,31.8,25,101.83,28.05
2021050454,8.6,7,103.5,11.42
2021050453,16.1,12,86.46,24.08
2021050448,22.6,17,99.67,24.93
2021050447,41.2,26,105.25,25.18
2021050445,44.9,27,102.38,33.7
2021050444,29.8,20,104.7,40.77
2021050443,11.3,9,106.48,15.03
2021050437,18.9,12,102.77,20.12
2021050435,57.2,37,107.43,53.03
2021050427,35.6,22,114.13,27.25
2021050426,11.3,9,101.83,19.53
2021050424,9.1,6,90.4,13.75
2021050422,18.9,12,87.96,21.28
2021050402,12.5,8,87.24,15.35
2021050398,15.5,18,109.49,25.05
2021050396,35.2,21,105.64,24.88
2021050393,19.3,13,102.62,24.27
2021050392,18.9,12,50.15,21.37
2021050391,13.1,8,105.15,30.4
2021050388,15.3,9,110.55,15.67
2021050387,16,11,92.4,34.57
2021050386,9.6,11,98.31,22.62
2021050385,8.5,8,103.32,17.48
2021050384,24,14,101.48,22.03
2021050382,13.6,10,100.93,22.65
2021050381,18.1,13,110.57,16.35
2021050380,17.6,11,91.71,23.12
2021050379,5.8,4,108.68,8.13
2021050376,10.2,7,98.87,16.93
2021050374,48.8,29,101.44,52.57
2021050373,47,28,96.83,33.15
2021050372,5.8,4,106.23,6.48
2021050370,14,11,90.8,16.8
2021050369,44.2,26,105.89,32
2021050366,42.2,25,105.93,41.37
2021050365,42.4,28,100.52,24.73
2021050364,22.1,15,91.74,22.05
2021050363,12.9,9,105.24,20.55
2021050362,21.9,16,88.77,12.32
2021050352,40.5,30,97.42,45.68
2021050349,19.5,15,99.67,38
2021050344,20.7,15,98.6,30.95
2021050343,17.6,11,111.54,16.87
2021050336,16.4,11,99.97,14.82
2021050331,31.4,21,101.17,38.73
2021050330,11.7,10,105.72,6.18
2021050329,31.7,20,96.93,43.63
2021050324,19.2,13,100.89,23
2021050322,26.3,23,99.98,24.35
2021050321,4.6,4,100.32,8.17
2021050317,14.9,11,105.25,16.5
2021050316,18.3,12,102.26,24.58
2021050315,12.2,8,94.73,6.5
2021050314,24.1,18,103.09,19.98
2021050313,12.5,9,87.77,20.33
2021050312,4.3,3,87.98,7.15
2021050310,11.8,9,84.85,10.22
2021050309,22.1,13,99.09,17.02
2021050308,29.6,18,99.79,29.42
2021050305,9.6,8,95.8,6.82
2021050301,15.5,12,103.83,10.47
2021050300,18.3,14,108.17,12.58
2021050298,19,14,105.84,17.13
2021050297,18.4,13,110.56,24.23
2021050294,37.4,26,100.28,23
2021050292,55.1,36,104.95,63.13
2021050291,34,24,101.11,34.72
2021050289,28.4,18,93.04,34.78
2021050282,5.2,4,99.57,9.27
2021050276,13.3,8,90.2,13.87
2021050275,7.7,6,98.54,5.27
2021050273,13.1,10,97.09,12.42
2021050272,52.6,35,102.32,30.48
2021050271,18.2,12,97.33,9.05
2021050269,27.7,18,98.52,16.32
2021050267,7.2,5,109.08,8.92
2021050266,11.8,7,101.85,27.07
2021050264,15.7,9,90.47,30.72
2021050262,18.5,15,103.2,11.38
2021050260,11.4,7,100.92,9.62
2021050259,11.5,9,99.33,12.48
2021050257,15.8,11,95.14,17
2021050256,12,7,92.24,24.48
2021050255,49.9,33,103.42,79.07
2021050254,19.8,13,105.66,24.28
2021050253,38.2,26,102.98,28.57
2021050248,25.6,18,106.63,20.15
2021050243,62.7,41,101.47,54.9
2021050237,20.8,14,105.05,25.33
2021050236,21.2,14,100.33,35.32
2021050235,33,23,103.82,23.57
2021050231,25.2,21,99.19,17.43
2021050229,27.4,17,103.02,36.57
2021050223,15.7,11,102.48,18.88
2021050222,22.2,16,98.68,48.28
2021050219,23.9,15,104.69,39.07
2021050218,52,34,102.62,55.33
2021050216,43.7,28,103.38,44.17
2021050215,17.2,11,100.68,31.43
2021050213,30.6,21,96.13,35.2
2021050212,29,19,110.06,29.67
2021050211,25.6,18,97.46,27.3
2021050209,39.1,29,98.14,37.22
2021050208,52.1,34,95.89,28.45
2021050207,33.2,20,103.73,30.2
2021050206,12,10,103.5,24.22
2021050199,28.8,16,107.94,20.17
2021050198,39.9,24,107.74,22.27
2021050197,6.6,4,102.64,15.67
2021050195,12.5,8,91.64,13.43
2021050193,13.6,10,98.21,17.6
2021050192,14.3,11,92.43,8.12
2021050191,18.5,13,93.13,11
2021050189,23.2,16,103.43,33.97
2021050188,13.7,9,112.75,16.62
2021050187,47.6,32,105.82,37.03
2021050185,16.6,12,101.24,30.17
2021050183,3.9,4,106.13,8.73
2021050150,57.2,37,92,39.93
2021050149,65,39,92.03,37.73
2021050148,21.4,14,96.93,27.98
2021050147,9.5,8,93.02,10.68
2021050145,25.9,17,104.58,22.27
2021050144,26.2,17,105.03,24.4
2021050143,6.6,5,94.43,10.87
2021050138,20.6,14,110.78,21.37
2021050134,7.9,8,106.5,11.77
2021050113,23.2,14,99.13,16.1
2021050110,9.6,6,85.27,19.78
2021050109,36,21,102.12,17.95
2021050105,27.3,16,28.46,24.9
2021050104,10.2,8,58.01,22.67
2021050099,6,4,97.72,9.07
2021050097,28.3,19,34.95,24.78
2021050095,6.9,7,78.24,11.58
2021050088,39.1,28,98.56,20.17
2021050087,13.1,8,103.73,13.65
2021050084,12.4,10,98.51,18.52
2021050081,8.8,5,94.61,11.72
2021050080,20.5,14,95.43,35.3
2021050077,11.9,9,89.48,9.97
2021050074,18.5,18,93.15,13.77
2021050070,50.3,34,108.6,30.28
2021050069,13.6,9,107.08,13.58
2021050068,13.6,9,108.57,12.5
2021050067,40.2,24,106.73,28.92
2021050065,9.8,9,111.51,16.53
2021050064,24.6,17,105.72,20.1
2021050061,16.1,10,97.74,10.88
2021050059,16.9,13,103.3,14
2021050058,13.5,13,100.88,23.3
2021050057,37.1,23,104.29,25.9
2021050055,26.1,17,102.6,46.57
2021050053,45.2,27,97.37,31.85
2021050051,14.9,10,92.57,25.02
2021050048,19.1,12,106.32,28.27
2021050046,19.4,14,96.2,31.68
2021050045,20.7,13,90.83,12.85
2021050036,17.9,12,106.19,19.98
2021050028,19.1,12,110.16,14.72
2021050025,16.6,14,97.19,8.47
2021050023,9.9,8,90.72,14.08
2021050022,18.2,15,84.84,21.85
